# numero de partículas   :  864
# densidad               : 0.3000
# temperatura inicial    : 2.0000
# volumen                : 0.288E+04
# rcut                   : 2.5000
# paso temporal          : 0.0050
# pasos de equilibración :  10000
# pasos de medición      :  50000
# t, Ekin, Epot, Etot, Temp, Pres, Vol, L, rho
   0.495000E+00    0.289793E+04   -0.168543E+04    0.121249E+04    0.223605E+01    0.621409E+00    0.271758E+04    0.139549E+02    0.317930E+00
   0.995000E+00    0.273581E+04   -0.173216E+04    0.100365E+04    0.211096E+01    0.614152E+00    0.262675E+04    0.137977E+02    0.328924E+00
   0.149500E+01    0.273781E+04   -0.188225E+04    0.855557E+03    0.211251E+01    0.598114E+00    0.252565E+04    0.136183E+02    0.342090E+00
   0.199500E+01    0.268248E+04   -0.194693E+04    0.735549E+03    0.206982E+01    0.593274E+00    0.244077E+04    0.134640E+02    0.353987E+00
   0.249500E+01    0.263076E+04   -0.198922E+04    0.641545E+03    0.202991E+01    0.700778E+00    0.233803E+04    0.132724E+02    0.369542E+00
   0.299500E+01    0.271209E+04   -0.214516E+04    0.566925E+03    0.209266E+01    0.612601E+00    0.226523E+04    0.131332E+02    0.381419E+00
   0.349500E+01    0.263252E+04   -0.211499E+04    0.517531E+03    0.203126E+01    0.752011E+00    0.220444E+04    0.130147E+02    0.391936E+00
   0.399500E+01    0.258442E+04   -0.212446E+04    0.459966E+03    0.199415E+01    0.875283E+00    0.213763E+04    0.128818E+02    0.404187E+00
   0.449500E+01    0.264566E+04   -0.224393E+04    0.401729E+03    0.204140E+01    0.783141E+00    0.208327E+04    0.127717E+02    0.414734E+00
   0.499500E+01    0.264768E+04   -0.229440E+04    0.353281E+03    0.204297E+01    0.861553E+00    0.204617E+04    0.126954E+02    0.422253E+00
   0.549500E+01    0.262534E+04   -0.231743E+04    0.307904E+03    0.202572E+01    0.915776E+00    0.201842E+04    0.126378E+02    0.428058E+00
   0.599500E+01    0.263832E+04   -0.237269E+04    0.265624E+03    0.203574E+01    0.820783E+00    0.199071E+04    0.125797E+02    0.434015E+00
   0.649500E+01    0.264703E+04   -0.242443E+04    0.222593E+03    0.204246E+01    0.772616E+00    0.195961E+04    0.125138E+02    0.440905E+00
   0.699500E+01    0.261001E+04   -0.239865E+04    0.211359E+03    0.201390E+01    0.828945E+00    0.193992E+04    0.124718E+02    0.445379E+00
   0.749500E+01    0.258980E+04   -0.240547E+04    0.184334E+03    0.199830E+01    0.100991E+01    0.191936E+04    0.124275E+02    0.450150E+00
   0.799500E+01    0.264859E+04   -0.249008E+04    0.158505E+03    0.204366E+01    0.841912E+00    0.190209E+04    0.123902E+02    0.454237E+00
   0.849500E+01    0.257890E+04   -0.246168E+04    0.117211E+03    0.198989E+01    0.979336E+00    0.188673E+04    0.123567E+02    0.457935E+00
   0.899500E+01    0.260228E+04   -0.250320E+04    0.990761E+02    0.200793E+01    0.871264E+00    0.186259E+04    0.123038E+02    0.463871E+00
   0.949500E+01    0.261273E+04   -0.254093E+04    0.718004E+02    0.201600E+01    0.885616E+00    0.184551E+04    0.122661E+02    0.468163E+00
   0.999500E+01    0.265122E+04   -0.260976E+04    0.414549E+02    0.204569E+01    0.879877E+00    0.183656E+04    0.122462E+02    0.470443E+00
