# numero de partículas   :  864
# densidad               : 0.6000
# temperatura inicial    : 2.0000
# volumen                : 0.144E+04
# rcut                   : 2.5000
# paso temporal          : 0.0050
# pasos de equilibración :  10000
# pasos de medición      :  50000
# t, Ekin, Epot, Etot, Temp, Pres, Vol, L, rho
   0.495000E+00    0.232981E+04   -0.329621E+04   -0.966397E+03    0.179770E+01    0.150023E+01    0.143332E+04    0.112750E+02    0.602794E+00
   0.995000E+00    0.246113E+04   -0.326024E+04   -0.799105E+03    0.189902E+01    0.169171E+01    0.144129E+04    0.112958E+02    0.599462E+00
   0.149500E+01    0.249225E+04   -0.320469E+04   -0.712441E+03    0.192303E+01    0.183546E+01    0.145081E+04    0.113206E+02    0.595530E+00
   0.199500E+01    0.257411E+04   -0.323602E+04   -0.661910E+03    0.198620E+01    0.149990E+01    0.146032E+04    0.113453E+02    0.591653E+00
   0.249500E+01    0.254353E+04   -0.319164E+04   -0.648113E+03    0.196260E+01    0.178007E+01    0.146753E+04    0.113640E+02    0.588743E+00
   0.299500E+01    0.259914E+04   -0.321640E+04   -0.617256E+03    0.200551E+01    0.137742E+01    0.147534E+04    0.113841E+02    0.585627E+00
   0.349500E+01    0.258685E+04   -0.316852E+04   -0.581669E+03    0.199603E+01    0.150944E+01    0.148530E+04    0.114096E+02    0.581700E+00
   0.399500E+01    0.255711E+04   -0.311776E+04   -0.560652E+03    0.197308E+01    0.155615E+01    0.149349E+04    0.114306E+02    0.578509E+00
   0.449500E+01    0.254741E+04   -0.308921E+04   -0.541798E+03    0.196559E+01    0.162101E+01    0.150157E+04    0.114511E+02    0.575398E+00
   0.499500E+01    0.262582E+04   -0.316564E+04   -0.539829E+03    0.202609E+01    0.122745E+01    0.150870E+04    0.114692E+02    0.572680E+00
   0.549500E+01    0.252958E+04   -0.305211E+04   -0.522537E+03    0.195183E+01    0.168178E+01    0.151650E+04    0.114890E+02    0.569734E+00
   0.599500E+01    0.253385E+04   -0.303897E+04   -0.505122E+03    0.195513E+01    0.154450E+01    0.152343E+04    0.115064E+02    0.567141E+00
   0.649500E+01    0.258701E+04   -0.306589E+04   -0.478881E+03    0.199615E+01    0.143273E+01    0.153068E+04    0.115247E+02    0.564456E+00
   0.699500E+01    0.258929E+04   -0.305671E+04   -0.467421E+03    0.199791E+01    0.135656E+01    0.153660E+04    0.115395E+02    0.562279E+00
   0.749500E+01    0.257889E+04   -0.303760E+04   -0.458716E+03    0.198988E+01    0.144303E+01    0.154276E+04    0.115549E+02    0.560037E+00
   0.799500E+01    0.258072E+04   -0.303357E+04   -0.452851E+03    0.199130E+01    0.143141E+01    0.154948E+04    0.115717E+02    0.557606E+00
   0.849500E+01    0.257202E+04   -0.300085E+04   -0.428831E+03    0.198458E+01    0.139566E+01    0.155623E+04    0.115884E+02    0.555189E+00
   0.899500E+01    0.260180E+04   -0.301699E+04   -0.415191E+03    0.200756E+01    0.132632E+01    0.156258E+04    0.116042E+02    0.552932E+00
   0.949500E+01    0.258491E+04   -0.298570E+04   -0.400785E+03    0.199453E+01    0.129661E+01    0.156789E+04    0.116173E+02    0.551058E+00
   0.999500E+01    0.259223E+04   -0.298797E+04   -0.395744E+03    0.200018E+01    0.148543E+01    0.157394E+04    0.116322E+02    0.548939E+00
   0.104950E+02    0.259527E+04   -0.298655E+04   -0.391278E+03    0.200252E+01    0.127052E+01    0.157971E+04    0.116464E+02    0.546936E+00
   0.109950E+02    0.253470E+04   -0.292752E+04   -0.392821E+03    0.195578E+01    0.142954E+01    0.158453E+04    0.116583E+02    0.545272E+00
   0.114950E+02    0.263224E+04   -0.301567E+04   -0.383424E+03    0.203105E+01    0.120681E+01    0.158946E+04    0.116703E+02    0.543582E+00
   0.119950E+02    0.256801E+04   -0.294512E+04   -0.377113E+03    0.198149E+01    0.131961E+01    0.159334E+04    0.116798E+02    0.542258E+00
   0.124950E+02    0.255610E+04   -0.292358E+04   -0.367480E+03    0.197230E+01    0.125007E+01    0.159675E+04    0.116881E+02    0.541100E+00
   0.129950E+02    0.262341E+04   -0.296815E+04   -0.344739E+03    0.202423E+01    0.115211E+01    0.160123E+04    0.116991E+02    0.539585E+00
   0.134950E+02    0.256315E+04   -0.290509E+04   -0.341940E+03    0.197774E+01    0.127341E+01    0.160474E+04    0.117076E+02    0.538406E+00
   0.139950E+02    0.258046E+04   -0.291263E+04   -0.332176E+03    0.199109E+01    0.125824E+01    0.160928E+04    0.117186E+02    0.536887E+00
