# numero de partículas   :  864
# densidad               : 0.3000
# temperatura inicial    : 2.0000
# volumen                : 0.288E+04
# rcut                   : 2.5000
# paso temporal          : 0.0050
# pasos de equilibración :  10000
# pasos de medición      :  50000
# t, Ekin, Epot, Etot, Temp, Pres, Vol, L, rho
   0.495000E+00    0.288926E+04   -0.160596E+04    0.128330E+04    0.222937E+01    0.553389E+00    0.286265E+04    0.141989E+02    0.301819E+00
   0.995000E+00    0.269110E+04   -0.159287E+04    0.109824E+04    0.207647E+01    0.589439E+00    0.285102E+04    0.141797E+02    0.303049E+00
   0.149500E+01    0.265419E+04   -0.165023E+04    0.100396E+04    0.204799E+01    0.566304E+00    0.283800E+04    0.141581E+02    0.304439E+00
   0.199500E+01    0.260144E+04   -0.165831E+04    0.943133E+03    0.200728E+01    0.529648E+00    0.282439E+04    0.141354E+02    0.305906E+00
   0.249500E+01    0.261224E+04   -0.168461E+04    0.927624E+03    0.201562E+01    0.498230E+00    0.281133E+04    0.141136E+02    0.307328E+00
   0.299500E+01    0.260801E+04   -0.168496E+04    0.923043E+03    0.201235E+01    0.509466E+00    0.279862E+04    0.140923E+02    0.308724E+00
   0.349500E+01    0.261192E+04   -0.169745E+04    0.914465E+03    0.201537E+01    0.530588E+00    0.278447E+04    0.140685E+02    0.310292E+00
   0.399500E+01    0.256687E+04   -0.167617E+04    0.890700E+03    0.198061E+01    0.590431E+00    0.277170E+04    0.140470E+02    0.311722E+00
   0.449500E+01    0.258301E+04   -0.169748E+04    0.885528E+03    0.199306E+01    0.562721E+00    0.275764E+04    0.140232E+02    0.313312E+00
   0.499500E+01    0.257720E+04   -0.170288E+04    0.874322E+03    0.198858E+01    0.642154E+00    0.274464E+04    0.140011E+02    0.314795E+00
   0.549500E+01    0.260443E+04   -0.173629E+04    0.868149E+03    0.200959E+01    0.465173E+00    0.273187E+04    0.139793E+02    0.316266E+00
   0.599500E+01    0.261421E+04   -0.175488E+04    0.859333E+03    0.201714E+01    0.500677E+00    0.271867E+04    0.139568E+02    0.317802E+00
   0.649500E+01    0.262456E+04   -0.177360E+04    0.850956E+03    0.202512E+01    0.467887E+00    0.270607E+04    0.139352E+02    0.319283E+00
   0.699500E+01    0.258143E+04   -0.174401E+04    0.837422E+03    0.199184E+01    0.500389E+00    0.269227E+04    0.139115E+02    0.320918E+00
   0.749500E+01    0.263381E+04   -0.180662E+04    0.827196E+03    0.203226E+01    0.480375E+00    0.267910E+04    0.138887E+02    0.322496E+00
   0.799500E+01    0.256879E+04   -0.176180E+04    0.806986E+03    0.198209E+01    0.617443E+00    0.266690E+04    0.138676E+02    0.323971E+00
   0.849500E+01    0.258339E+04   -0.177382E+04    0.809571E+03    0.199336E+01    0.504759E+00    0.265480E+04    0.138466E+02    0.325448E+00
   0.899500E+01    0.259296E+04   -0.178358E+04    0.809381E+03    0.200074E+01    0.511981E+00    0.264171E+04    0.138238E+02    0.327061E+00
   0.949500E+01    0.260520E+04   -0.179436E+04    0.810834E+03    0.201018E+01    0.523370E+00    0.262915E+04    0.138019E+02    0.328623E+00
   0.999500E+01    0.259134E+04   -0.179898E+04    0.792357E+03    0.199949E+01    0.536335E+00    0.261761E+04    0.137817E+02    0.330072E+00
   0.104950E+02    0.260681E+04   -0.182295E+04    0.783860E+03    0.201143E+01    0.591718E+00    0.260569E+04    0.137607E+02    0.331582E+00
   0.109950E+02    0.258171E+04   -0.180804E+04    0.773677E+03    0.199206E+01    0.519022E+00    0.259468E+04    0.137413E+02    0.332989E+00
   0.114950E+02    0.256268E+04   -0.178233E+04    0.780351E+03    0.197738E+01    0.661360E+00    0.258380E+04    0.137221E+02    0.334391E+00
