# numero de partículas   :  864
# densidad               : 0.3000
# temperatura inicial    : 2.0000
# volumen                : 0.288E+04
# rcut                   : 2.5000
# paso temporal          : 0.0050
# pasos de equilibración :  10000
# pasos de medición      :  50000
# t, Ekin, Epot, Etot, Temp, Pres, Vol, L, rho
   0.495000E+00    0.288707E+04   -0.159669E+04    0.129038E+04    0.222768E+01    0.548688E+00    0.287825E+04    0.142247E+02    0.300182E+00
   0.995000E+00    0.268263E+04   -0.157403E+04    0.110861E+04    0.206993E+01    0.593182E+00    0.287707E+04    0.142227E+02    0.300306E+00
   0.149500E+01    0.265620E+04   -0.163580E+04    0.102040E+04    0.204954E+01    0.551192E+00    0.287575E+04    0.142206E+02    0.300443E+00
   0.199500E+01    0.263009E+04   -0.166971E+04    0.960381E+03    0.202939E+01    0.556549E+00    0.287440E+04    0.142183E+02    0.300584E+00
   0.249500E+01    0.261745E+04   -0.168432E+04    0.933134E+03    0.201964E+01    0.529433E+00    0.287307E+04    0.142161E+02    0.300724E+00
   0.299500E+01    0.259000E+04   -0.166510E+04    0.924904E+03    0.199846E+01    0.495554E+00    0.287162E+04    0.142138E+02    0.300875E+00
   0.349500E+01    0.261425E+04   -0.171145E+04    0.902793E+03    0.201716E+01    0.445101E+00    0.287021E+04    0.142114E+02    0.301024E+00
   0.399500E+01    0.261813E+04   -0.170527E+04    0.912859E+03    0.202016E+01    0.397990E+00    0.286872E+04    0.142090E+02    0.301180E+00
   0.449500E+01    0.260286E+04   -0.169141E+04    0.911451E+03    0.200838E+01    0.486795E+00    0.286728E+04    0.142066E+02    0.301330E+00
   0.499500E+01    0.257658E+04   -0.166651E+04    0.910071E+03    0.198811E+01    0.511926E+00    0.286577E+04    0.142041E+02    0.301489E+00
   0.549500E+01    0.259556E+04   -0.169563E+04    0.899932E+03    0.200275E+01    0.526454E+00    0.286431E+04    0.142017E+02    0.301644E+00
   0.599500E+01    0.254642E+04   -0.164432E+04    0.902099E+03    0.196483E+01    0.550156E+00    0.286287E+04    0.141993E+02    0.301795E+00
   0.649500E+01    0.260155E+04   -0.168062E+04    0.920922E+03    0.200737E+01    0.458659E+00    0.286146E+04    0.141970E+02    0.301944E+00
   0.699500E+01    0.260078E+04   -0.166713E+04    0.933655E+03    0.200678E+01    0.471003E+00    0.286006E+04    0.141947E+02    0.302092E+00
   0.749500E+01    0.261491E+04   -0.169040E+04    0.924514E+03    0.201768E+01    0.487457E+00    0.285863E+04    0.141923E+02    0.302242E+00
   0.799500E+01    0.260768E+04   -0.169165E+04    0.916035E+03    0.201210E+01    0.492129E+00    0.285718E+04    0.141899E+02    0.302396E+00
   0.849500E+01    0.254544E+04   -0.163766E+04    0.907789E+03    0.196408E+01    0.546632E+00    0.285571E+04    0.141875E+02    0.302552E+00
   0.899500E+01    0.258833E+04   -0.167153E+04    0.916809E+03    0.199717E+01    0.499348E+00    0.285430E+04    0.141851E+02    0.302701E+00
   0.949500E+01    0.258131E+04   -0.165845E+04    0.922864E+03    0.199175E+01    0.455282E+00    0.285285E+04    0.141827E+02    0.302856E+00
   0.999500E+01    0.256944E+04   -0.164374E+04    0.925699E+03    0.198259E+01    0.512216E+00    0.285127E+04    0.141801E+02    0.303022E+00
   0.104950E+02    0.260228E+04   -0.169676E+04    0.905515E+03    0.200793E+01    0.508456E+00    0.284994E+04    0.141779E+02    0.303164E+00
   0.109950E+02    0.261178E+04   -0.171336E+04    0.898421E+03    0.201526E+01    0.469702E+00    0.284850E+04    0.141755E+02    0.303318E+00
   0.114950E+02    0.255690E+04   -0.167062E+04    0.886283E+03    0.197292E+01    0.551159E+00    0.284695E+04    0.141729E+02    0.303482E+00
   0.119950E+02    0.259288E+04   -0.170233E+04    0.890544E+03    0.200068E+01    0.431174E+00    0.284549E+04    0.141705E+02    0.303638E+00
   0.124950E+02    0.261295E+04   -0.171589E+04    0.897064E+03    0.201617E+01    0.473264E+00    0.284403E+04    0.141681E+02    0.303794E+00
   0.129950E+02    0.262500E+04   -0.173502E+04    0.889982E+03    0.202547E+01    0.532791E+00    0.284270E+04    0.141659E+02    0.303937E+00
   0.134950E+02    0.261688E+04   -0.174532E+04    0.871566E+03    0.201920E+01    0.517377E+00    0.284133E+04    0.141636E+02    0.304083E+00
   0.139950E+02    0.259435E+04   -0.171669E+04    0.877663E+03    0.200182E+01    0.439130E+00    0.283995E+04    0.141613E+02    0.304231E+00
   0.144950E+02    0.257495E+04   -0.167897E+04    0.895980E+03    0.198684E+01    0.462853E+00    0.283848E+04    0.141589E+02    0.304388E+00
   0.149950E+02    0.257176E+04   -0.167135E+04    0.900403E+03    0.198438E+01    0.582042E+00    0.283711E+04    0.141566E+02    0.304536E+00
   0.154950E+02    0.260516E+04   -0.171375E+04    0.891414E+03    0.201016E+01    0.482703E+00    0.283564E+04    0.141541E+02    0.304693E+00
   0.159950E+02    0.258407E+04   -0.169948E+04    0.884594E+03    0.199388E+01    0.526676E+00    0.283428E+04    0.141519E+02    0.304840E+00
   0.164950E+02    0.257659E+04   -0.169314E+04    0.883444E+03    0.198811E+01    0.487659E+00    0.283283E+04    0.141495E+02    0.304996E+00
   0.169950E+02    0.261518E+04   -0.171785E+04    0.897330E+03    0.201789E+01    0.447255E+00    0.283136E+04    0.141470E+02    0.305154E+00
   0.174950E+02    0.259811E+04   -0.168871E+04    0.909397E+03    0.200472E+01    0.420937E+00    0.282982E+04    0.141444E+02    0.305320E+00
   0.179950E+02    0.264702E+04   -0.174087E+04    0.906142E+03    0.204245E+01    0.413440E+00    0.282848E+04    0.141422E+02    0.305464E+00
   0.184950E+02    0.259579E+04   -0.169960E+04    0.896193E+03    0.200293E+01    0.515382E+00    0.282707E+04    0.141399E+02    0.305616E+00
   0.189950E+02    0.259339E+04   -0.168543E+04    0.907965E+03    0.200108E+01    0.430625E+00    0.282557E+04    0.141374E+02    0.305779E+00
   0.194950E+02    0.260031E+04   -0.168998E+04    0.910327E+03    0.200641E+01    0.521753E+00    0.282406E+04    0.141349E+02    0.305942E+00
   0.199950E+02    0.262764E+04   -0.172263E+04    0.905012E+03    0.202750E+01    0.438832E+00    0.282275E+04    0.141327E+02    0.306085E+00
   0.204950E+02    0.257021E+04   -0.165374E+04    0.916470E+03    0.198319E+01    0.463380E+00    0.282132E+04    0.141303E+02    0.306239E+00
   0.209950E+02    0.258749E+04   -0.166516E+04    0.922327E+03    0.199652E+01    0.540127E+00    0.281991E+04    0.141279E+02    0.306393E+00
   0.214950E+02    0.254451E+04   -0.162378E+04    0.920723E+03    0.196336E+01    0.621701E+00    0.281849E+04    0.141256E+02    0.306547E+00
   0.219950E+02    0.261536E+04   -0.169312E+04    0.922235E+03    0.201802E+01    0.509358E+00    0.281720E+04    0.141234E+02    0.306688E+00
   0.224950E+02    0.263314E+04   -0.173648E+04    0.896659E+03    0.203175E+01    0.441751E+00    0.281584E+04    0.141211E+02    0.306835E+00
   0.229950E+02    0.258735E+04   -0.168420E+04    0.903144E+03    0.199641E+01    0.536083E+00    0.281442E+04    0.141188E+02    0.306990E+00
   0.234950E+02    0.259420E+04   -0.170640E+04    0.887799E+03    0.200170E+01    0.498935E+00    0.281299E+04    0.141164E+02    0.307146E+00
   0.239950E+02    0.260171E+04   -0.171337E+04    0.888344E+03    0.200749E+01    0.473438E+00    0.281164E+04    0.141141E+02    0.307294E+00
   0.244950E+02    0.261122E+04   -0.172506E+04    0.886157E+03    0.201483E+01    0.483720E+00    0.281031E+04    0.141119E+02    0.307440E+00
   0.249950E+02    0.256960E+04   -0.168686E+04    0.882734E+03    0.198271E+01    0.512947E+00    0.280882E+04    0.141094E+02    0.307603E+00
   0.254950E+02    0.258877E+04   -0.169914E+04    0.889627E+03    0.199751E+01    0.528631E+00    0.280736E+04    0.141069E+02    0.307762E+00
